"PMID","Research Type","Human / Mouse","Condition1","Condition2","Gut Microbiota (ID)","Classification","Alteration","Sequencing Technology","Microbial-Mediated Networks","Details"
"33360047","Interventions change the composition of gut microbiota","Human","Metformin; Obesity","Placebos; Obesity","Desulfosalsimonas (377149, gm1612)","genus","absent","16s rRNA gene sequencing","microbial-mediated network","details"
"33360047","Interventions change the composition of gut microbiota","Human","Metformin; Obesity","Placebos; Obesity","Desulfotomaculum (1562, gm1613)","genus","absent","16s rRNA gene sequencing","microbial-mediated network","details"
"33360047","Interventions change the composition of gut microbiota","Human","Metformin; Obesity","Placebos; Obesity","Firmicutes (1239, gm0332)","phylum","absent","16s rRNA gene sequencing","microbial-mediated network","details"
"33360047","Interventions change the composition of gut microbiota","Human","Metformin; Obesity","Placebos; Obesity","Marinilabilia (59738, gm1614)","genus","present","16s rRNA gene sequencing","microbial-mediated network","details"
"33360047","Interventions change the composition of gut microbiota","Human","Metformin; Obesity","Placebos; Obesity","Nautilia (191291, gm1615)","genus","present","16s rRNA gene sequencing","microbial-mediated network","details"
"33360047","Interventions change the composition of gut microbiota","Human","Metformin; Obesity","Placebos; Obesity","Oscillochloris (104175, gm1616)","genus","absent","16s rRNA gene sequencing","microbial-mediated network","details"
"33360047","Interventions change the composition of gut microbiota","Human","Metformin; Obesity","Placebos; Obesity","Oxalobacter (846, gm1332)","genus","absent","16s rRNA gene sequencing","microbial-mediated network","details"
"33360047","Interventions change the composition of gut microbiota","Human","Metformin; Obesity","Placebos; Obesity","Paraprevotella (577309, gm0500)","genus","present","16s rRNA gene sequencing","microbial-mediated network","details"
"33360047","Interventions change the composition of gut microbiota","Human","Metformin; Obesity","Placebos; Obesity","Stackebrandtia (283810, gm1617)","genus","absent","16s rRNA gene sequencing","microbial-mediated network","details"
"33360047","Interventions change the composition of gut microbiota","Human","Metformin; Obesity","Placebos; Obesity","Streptococcus (1301, gm0624)","genus","absent","16s rRNA gene sequencing","microbial-mediated network","details"
"33360047","Interventions change the composition of gut microbiota","Human","Metformin; Obesity","Placebos; Obesity","Veillonella (29465, gm0676)","genus","absent","16s rRNA gene sequencing","microbial-mediated network","details"
"33360047","Interventions change the composition of gut microbiota","Human","Metformin; Obesity","Placebos; Obesity","Verrucomicrobia (74201, gm0681)","phylum","present","16s rRNA gene sequencing","microbial-mediated network","details"
"33369019","Interventions change the composition of gut microbiota","Human","Inulin; Health","Glucose; Health","Alistipes shahii (328814, gm1450)","species","increase","16s rRNA gene sequencing","microbial-mediated network","details"
"33369019","Interventions change the composition of gut microbiota","Human","Inulin; Health","Glucose; Health","Anaerostipes hadrus (649756, gm0783)","species","increase","16s rRNA gene sequencing","microbial-mediated network","details"
"33369019","Interventions change the composition of gut microbiota","Human","Inulin; Health","Glucose; Health","Bifidobacterium (1678, gm0105)","genus","increase","16s rRNA gene sequencing","microbial-mediated network","details"
"33369019","Interventions change the composition of gut microbiota","Human","Inulin; Health","Glucose; Health","Bifidobacterium adolescentis (1680, gm0706)","species","present","16s rRNA gene sequencing","microbial-mediated network","details"
"33369019","Interventions change the composition of gut microbiota","Human","Inulin; Health","Glucose; Health","Parabacteroides distasonis (823, gm0496)","species","present","16s rRNA gene sequencing","microbial-mediated network","details"
"33421868","Gut microbiota associated with phenotype","Human","Depressive Disorder, Major","Health","Agathobacter (1766253, gm1433)","genus","decrease","16s rRNA gene sequencing","microbial-mediated network","details"
"33421868","Gut microbiota associated with phenotype","Human","Depressive Disorder, Major","Health","Anaeroglobus (156454, gm1362)","genus","increase","16s rRNA gene sequencing","microbial-mediated network","details"
"33421868","Gut microbiota associated with phenotype","Human","Depressive Disorder, Major","Health","Bifidobacterium (1678, gm0105)","genus","decrease","16s rRNA gene sequencing","microbial-mediated network","details"
"33421868","Gut microbiota associated with phenotype","Human","Depressive Disorder, Major","Health","Blautia (572511, gm0117)","genus","decrease","16s rRNA gene sequencing","microbial-mediated network","details"
"33421868","Gut microbiota associated with phenotype","Human","Depressive Disorder, Major","Health","Butyricicoccus (580596, gm0134)","genus","decrease","16s rRNA gene sequencing","microbial-mediated network","details"
"33421868","Gut microbiota associated with phenotype","Human","Depressive Disorder, Major","Health","Coprococcus 3 (gm1435)","genus","decrease","16s rRNA gene sequencing","microbial-mediated network","details"
"33421868","Gut microbiota associated with phenotype","Human","Depressive Disorder, Major","Health","Coriobacteriales (84999, gm0227)","order","decrease","16s rRNA gene sequencing","microbial-mediated network","details"
"33421868","Gut microbiota associated with phenotype","Human","Depressive Disorder, Major","Health","Dorea (189330, gm0266)","genus","decrease","16s rRNA gene sequencing","microbial-mediated network","details"
"33421868","Gut microbiota associated with phenotype","Human","Depressive Disorder, Major","Health","Escherichia/Shigella sp. (1940340, gm0306)","species","increase","16s rRNA gene sequencing","microbial-mediated network","details"
"33421868","Gut microbiota associated with phenotype","Human","Depressive Disorder, Major","Health","Faecalibacterium (216851, gm0326)","genus","decrease","16s rRNA gene sequencing","microbial-mediated network","details"
"33421868","Gut microbiota associated with phenotype","Human","Depressive Disorder, Major","Health","Fusicatenibacter (1407607, gm0340)","genus","decrease","16s rRNA gene sequencing","microbial-mediated network","details"
"33421868","Gut microbiota associated with phenotype","Human","Depressive Disorder, Major","Health","Lachnoclostridium (1506553, gm0383)","genus","increase","16s rRNA gene sequencing","microbial-mediated network","details"
"33421868","Gut microbiota associated with phenotype","Human","Depressive Disorder, Major","Health","Lachnospiraceae ND3007 group (gm0388)","genus","decrease","16s rRNA gene sequencing","microbial-mediated network","details"
"33421868","Gut microbiota associated with phenotype","Human","Depressive Disorder, Major","Health","Lachnospiraceae UCG-006 (gm1432)","genus","increase","16s rRNA gene sequencing","microbial-mediated network","details"
"33421868","Gut microbiota associated with phenotype","Human","Depressive Disorder, Major","Health","Parabacteroides (375288, gm0495)","genus","increase","16s rRNA gene sequencing","microbial-mediated network","details"
"33421868","Gut microbiota associated with phenotype","Human","Depressive Disorder, Major","Health","Roseburia (841, gm0571)","genus","decrease","16s rRNA gene sequencing","microbial-mediated network","details"
"33421868","Gut microbiota associated with phenotype","Human","Depressive Disorder, Major","Health","Ruminococcaceae UCG-013 (gm1434)","genus","decrease","16s rRNA gene sequencing","microbial-mediated network","details"
"33421868","Gut microbiota associated with phenotype","Human","Depressive Disorder, Major","Health","Ruminococcus 1 (gm1727)","genus","decrease","16s rRNA gene sequencing","microbial-mediated network","details"
"33421868","Gut microbiota associated with phenotype","Human","Depressive Disorder, Major","Health","Subdoligranulum (292632, gm0628)","genus","decrease","16s rRNA gene sequencing","microbial-mediated network","details"
"33440171","Interventions change the composition of gut microbiota","Human","Diet, Vegetarian","Synthetic enteral nutrition diet","Ruminococcus gnavus (33038, gm1220)","species","increase","16s rRNA gene sequencing","microbial-mediated network","details"
"33440171","Interventions change the composition of gut microbiota","Human","Diet, Vegetarian","Synthetic enteral nutrition diet","Ruminococcus torques (33039, gm1404)","species","increase","16s rRNA gene sequencing","microbial-mediated network","details"
"33440171","Interventions change the composition of gut microbiota","Human","Omnivore diet","Synthetic enteral nutrition diet","Ruminococcus gnavus (33038, gm1220)","species","increase","16s rRNA gene sequencing","microbial-mediated network","details"
"33440171","Interventions change the composition of gut microbiota","Human","Omnivore diet","Synthetic enteral nutrition diet","Ruminococcus torques (33039, gm1404)","species","increase","16s rRNA gene sequencing","microbial-mediated network","details"
"33458928","Interventions change the composition of gut microbiota","Human","Pomegranate extract nutraceutical; Metabolic Syndrome","Placebos; Metabolic Syndrome","Clostridium sp. (1506, gm0210)","species","decrease","16s rRNA gene sequencing","microbial-mediated network","details"
"33458928","Interventions change the composition of gut microbiota","Human","Pomegranate extract nutraceutical; Metabolic Syndrome","Placebos; Metabolic Syndrome","Weissella (46255, gm0689)","genus","decrease","16s rRNA gene sequencing","microbial-mediated network","details"
"33458928","Interventions change the composition of gut microbiota","Human","Pomegranate extract nutraceutical; Metabolic Syndrome","Placebos; Metabolic Syndrome","Lactococcus (1357, gm0415)","genus","increase","16s rRNA gene sequencing","microbial-mediated network","details"
"33458928","Interventions change the composition of gut microbiota","Human","Pomegranate extract nutraceutical; Metabolic Syndrome","Placebos; Metabolic Syndrome","Aestuariispira (1647175, gm1628)","genus","increase","16s rRNA gene sequencing","microbial-mediated network","details"
"33458928","Interventions change the composition of gut microbiota","Human","Pomegranate extract nutraceutical; Metabolic Syndrome","Placebos; Metabolic Syndrome","Bifidobacterium (1678, gm0105)","genus","increase","16s rRNA gene sequencing","microbial-mediated network","details"
"33458928","Interventions change the composition of gut microbiota","Human","Pomegranate extract nutraceutical; Metabolic Syndrome","Placebos; Metabolic Syndrome","Hespellia (241189, gm0371)","genus","increase","16s rRNA gene sequencing","microbial-mediated network","details"
